filename,microscope,cell_line,culture_medium,formation_method,seeding_density,timepoint,biological_rep,technical_rep,magnification,full_path,mask_path,timepoint_hour,seeding_density_num,area,perimeter,eccentricity,solidity,extent,equivalent_diameter,major_axis_length,minor_axis_length,circularity
SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B1_T5_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,96h,B1,T5,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B1_T5_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B1_T5_10x.tiff,96,15000,406752.0,2410.310929374904,0.2788018326741282,0.9935053039610563,0.803632182272959,719.6476438508757,734.7873168708268,705.6520110613842,0.8798191711646439
SW837_RPMI_LiquidOverlay-Microchip_15000cells_24h_B1_T7_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,24h,B1,T7,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_24h_B1_T7_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_24h_B1_T7_10x.tiff,24,15000,840802.0,3566.1100987168766,0.1904761608826904,0.9854907692506045,0.7416775386385027,1034.670167585987,1045.8284036323805,1026.6811903973671,0.8308337030371855
SW837_RPMI_LiquidOverlay-Microchip_15000cells_24h_B2_T6_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,24h,B2,T6,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_24h_B2_T6_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_24h_B2_T6_10x.tiff,24,15000,858965.0,3628.286722226014,0.3540054467355933,0.9786901197263658,0.7379430738342558,1045.785927206634,1083.6260201715454,1013.4540408171365,0.8199401124934811
SW837_RPMI_LiquidOverlay-Microchip_15000cells_192h_B3_T7_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,192h,B3,T7,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_192h_B3_T7_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_192h_B3_T7_10x.tiff,192,15000,371875.0,2353.74848353439,0.2387047745618346,0.9856659324697906,0.7743636942900634,688.103157744817,698.8096574072775,678.6085966909523,0.8435032119343008
SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B2_T6_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,96h,B2,T6,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B2_T6_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B2_T6_10x.tiff,96,15000,477135.0,2787.5302294649105,0.1874072877576647,0.9781425470021341,0.7568525744741601,779.4274502333183,786.8622961780247,772.9209027094112,0.7716350876832759
SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B3_T1_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,96h,B3,T1,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B3_T1_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B3_T1_10x.tiff,96,15000,439280.0,2603.932249718463,0.35928140323763963,0.9807349260675717,0.7831419810311631,747.8694185559818,774.6514454732654,722.9274041682577,0.8141265798958689
SW837_RPMI_LiquidOverlay-Microchip_15000cells_192h_B2_T5_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,192h,B2,T5,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_192h_B2_T5_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_192h_B2_T5_10x.tiff,192,15000,420245.0,2533.370849898476,0.39419414552588505,0.982461595288804,0.7482462075350759,731.4865360874583,763.7164637336052,701.876195486304,0.822839024978844
SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B1_T9_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,96h,B1,T9,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B1_T9_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B1_T9_10x.tiff,96,15000,440405.0,2540.6429278371183,0.15625694017974553,0.991869644043557,0.7819080185496872,748.826456329562,753.7356727675116,744.4771164750517,0.8573829469224633
SW837_RPMI_LiquidOverlay-Microchip_15000cells_24h_B3_T8_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,24h,B3,T8,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_24h_B3_T8_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_24h_B3_T8_10x.tiff,24,15000,851388.0,3650.4044712321047,0.3520665374875268,0.9758778037969678,0.752215860899067,1041.1632290438329,1080.8950874213588,1011.6907520545648,0.8028888250412457
SW837_RPMI_LiquidOverlay-Microchip_15000cells_192h_B1_T1_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,192h,B1,T1,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_192h_B1_T1_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_192h_B1_T1_10x.tiff,192,15000,299674.0,2079.564717350316,0.0582000915348254,0.993607469446489,0.7758349298400041,617.7028309219289,618.4874725660003,617.4390979878999,0.8707912329440224
SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B3_T4_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,96h,B3,T4,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B3_T4_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B3_T4_10x.tiff,96,15000,481967.0,2659.31197539543,0.42177533552013413,0.9917240925206126,0.7801015172556675,783.3641832872959,823.3961747842978,746.5736187803296,0.8564235258796539
SW837_RPMI_LiquidOverlay-Microchip_15000cells_24h_B1_T4_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,24h,B1,T4,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_24h_B1_T4_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_24h_B1_T4_10x.tiff,24,15000,873215.0,3594.001404958025,0.21728993534693924,0.9876768727873229,0.7958576376230405,1054.4248996756075,1067.793696969213,1042.2810162360392,0.8495218749260217
SW837_RPMI_LiquidOverlay-Microchip_15000cells_192h_B1_T4_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,192h,B1,T4,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_192h_B1_T4_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_192h_B1_T4_10x.tiff,192,15000,333637.0,2211.831744655075,0.2957490854468178,0.9864583980107445,0.7590715600421356,651.7666929099748,667.3338432571776,637.4811032700752,0.8569981763483442
SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B3_T3_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,96h,B3,T3,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B3_T3_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B3_T3_10x.tiff,96,15000,452019.0,2560.258151526268,0.3346616012039588,0.9892002258433015,0.7946189680935221,758.6359243877419,781.9681972238576,736.8786401416527,0.8665607996426647
SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B2_T2_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,96h,B2,T2,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B2_T2_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B2_T2_10x.tiff,96,15000,537830.0,2975.4297244015215,0.16680273310912114,0.973675301563623,0.7523676295726376,827.5182320317253,833.9885205507509,822.3045816498458,0.7634058661936947
SW837_RPMI_LiquidOverlay-Microchip_15000cells_48h_B1_T1_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,48h,B1,T1,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_48h_B1_T1_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_48h_B1_T1_10x.tiff,48,15000,564809.0,2883.804399444605,0.23869705028710178,0.9891766741565949,0.777209466172387,848.0195481369061,860.8783664171764,835.9938878754181,0.8534535168465468
SW837_RPMI_LiquidOverlay-Microchip_15000cells_24h_B2_T7_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,24h,B2,T7,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_24h_B2_T7_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_24h_B2_T7_10x.tiff,24,15000,919705.0,3897.850214087054,0.32138990526524824,0.9617236688141595,0.7076373949359999,1082.129740599829,1119.9182556094654,1060.5031779830524,0.760690722119332
SW837_RPMI_LiquidOverlay-Microchip_15000cells_48h_B3_T6_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,48h,B3,T6,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_48h_B3_T6_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_48h_B3_T6_10x.tiff,48,15000,496186.0,2692.199277023222,0.25457500192019644,0.9880660083356732,0.7924192626236494,794.8356035960904,809.1590972507821,782.4997590766887,0.8602802721761337
SW837_RPMI_LiquidOverlay-Microchip_15000cells_24h_B1_T2_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,24h,B1,T2,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_24h_B1_T2_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_24h_B1_T2_10x.tiff,24,15000,951983.0,3728.3354954612923,0.08074750880339064,0.9889571406162185,0.7609557198993474,1100.9552223027122,1103.803927056068,1100.1995529689593,0.8606153460720604
SW837_RPMI_LiquidOverlay-Microchip_15000cells_192h_B2_T7_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,192h,B2,T7,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_192h_B2_T7_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_192h_B2_T7_10x.tiff,192,15000,404769.0,2496.1515498084696,0.31398901240442983,0.9838627348034068,0.7587787375714221,717.8912851420521,737.246271684791,699.9612332415365,0.8163477672375389
SW837_RPMI_LiquidOverlay-Microchip_15000cells_24h_B1_T3_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,24h,B1,T3,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_24h_B1_T3_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_24h_B1_T3_10x.tiff,24,15000,882788.0,3586.3283527863564,0.24804729902507316,0.9899434374425291,0.7682296017822333,1060.1889412824794,1078.6639295956588,1044.9534409262073,0.8625140647905366
SW837_RPMI_LiquidOverlay-Microchip_15000cells_48h_B1_T5_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,48h,B1,T5,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_48h_B1_T5_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_48h_B1_T5_10x.tiff,48,15000,528011.0,2763.0043635508555,0.409419511892968,0.9919835123751123,0.8006159155489109,819.9295611545897,858.773411345911,783.498693624882,0.8691399099085735
SW837_RPMI_LiquidOverlay-Microchip_15000cells_48h_B1_T2_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,48h,B1,T2,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_48h_B1_T2_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_48h_B1_T2_10x.tiff,48,15000,565203.0,2855.1424945612293,0.3243346303391556,0.9930249678041649,0.7634741943850094,848.3152777139807,872.7477008995141,825.5690655988117,0.8712820092351155
SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B2_T8_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,96h,B2,T8,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B2_T8_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B2_T8_10x.tiff,96,15000,553155.0,3007.4368670764584,0.2992166567846597,0.9735918994506819,0.7413604776615492,839.2251309201714,859.612981994763,820.2299835272814,0.768535030514655
SW837_RPMI_LiquidOverlay-Microchip_15000cells_48h_B3_T4_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,48h,B3,T4,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_48h_B3_T4_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_48h_B3_T4_10x.tiff,48,15000,472499.0,2647.4957415795043,0.25677302893204607,0.9871162773207205,0.7635816824042935,775.6316210984565,789.7341278760563,763.2557115555549,0.8471107972173313
SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B1_T3_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,96h,B1,T3,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B1_T3_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_96h_B1_T3_10x.tiff,96,15000,396880.0,2382.0916292848974,0.38974298733792634,0.9934094760370752,0.8094305759503997,710.8609642641038,741.2271760458824,682.6136504045382,0.8789256767854906
SW837_RPMI_LiquidOverlay-Microchip_15000cells_192h_B3_T3_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,15000cells,192h,B3,T3,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_192h_B3_T3_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/15000_Cells/SW837_RPMI_LiquidOverlay-Microchip_15000cells_192h_B3_T3_10x.tiff,192,15000,396566.0,2474.843937963895,0.21146989856104875,0.9848998872458686,0.7588211431895416,710.5797022835965,719.1609782486216,702.8968009306768,0.8136351552950996
SW837_RPMI_LiquidOverlay-Microchip_2000cells_24h_B2_T3_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,2000cells,24h,B2,T3,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/2000_Cells/SW837_RPMI_LiquidOverlay-Microchip_2000cells_24h_B2_T3_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/2000_Cells/SW837_RPMI_LiquidOverlay-Microchip_2000cells_24h_B2_T3_10x.tiff,24,2000,245810.0,2007.53022946491,0.3297305997521404,0.9551434988381762,0.6509660812270927,559.4416971332673,582.0003102417548,549.4519817178359,0.7664524619680666
SW837_RPMI_LiquidOverlay-Microchip_2000cells_48h_B1_T5_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,2000cells,48h,B1,T5,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/2000_Cells/SW837_RPMI_LiquidOverlay-Microchip_2000cells_48h_B1_T5_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/2000_Cells/SW837_RPMI_LiquidOverlay-Microchip_2000cells_48h_B1_T5_10x.tiff,48,2000,148278.0,1458.5971131946692,0.5456654295805875,0.9924700307222747,0.8110156976426188,434.50364004716977,475.16802153944406,398.1922873614598,0.8758220686770757
SW837_RPMI_LiquidOverlay-Microchip_2000cells_24h_B1_T1_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,2000cells,24h,B1,T1,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/2000_Cells/SW837_RPMI_LiquidOverlay-Microchip_2000cells_24h_B1_T1_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/2000_Cells/SW837_RPMI_LiquidOverlay-Microchip_2000cells_24h_B1_T1_10x.tiff,24,2000,207513.0,1743.1067811865476,0.37942271029236974,0.9844490514300895,0.8002259773714127,514.0172736850658,535.4125084600357,495.37620086783284,0.858236909963249
SW837_RPMI_LiquidOverlay-Microchip_2000cells_24h_B2_T1_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,2000cells,24h,B2,T1,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/2000_Cells/SW837_RPMI_LiquidOverlay-Microchip_2000cells_24h_B2_T1_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/2000_Cells/SW837_RPMI_LiquidOverlay-Microchip_2000cells_24h_B2_T1_10x.tiff,24,2000,210237.0,1944.6042558696058,0.5018257773970191,0.9357966002109845,0.7297995313720386,517.3799978415153,566.3299009587216,489.8576503685309,0.6986449930261242
SW837_RPMI_LiquidOverlay-Microchip_2000cells_48h_B2_T1_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,2000cells,48h,B2,T1,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/2000_Cells/SW837_RPMI_LiquidOverlay-Microchip_2000cells_48h_B2_T1_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/2000_Cells/SW837_RPMI_LiquidOverlay-Microchip_2000cells_48h_B2_T1_10x.tiff,48,2000,155181.0,1536.5626253092632,0.36675778625850614,0.9827428976732993,0.7384296930763741,444.5026274292957,461.4868591542872,429.32882374222925,0.8259388210001345
SW837_RPMI_LiquidOverlay-Microchip_2000cells_96h_B2_T6_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,2000cells,96h,B2,T6,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/2000_Cells/SW837_RPMI_LiquidOverlay-Microchip_2000cells_96h_B2_T6_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/2000_Cells/SW837_RPMI_LiquidOverlay-Microchip_2000cells_96h_B2_T6_10x.tiff,96,2000,152146.0,1521.3494218736666,0.3387292381708356,0.9790226889566683,0.7361998219331862,440.13441557469247,454.49164481402636,427.6238688576489,0.826061640459809
SW837_RPMI_LiquidOverlay-Microchip_2000cells_96h_B3_T3_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,2000cells,96h,B3,T3,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/2000_Cells/SW837_RPMI_LiquidOverlay-Microchip_2000cells_96h_B3_T3_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/2000_Cells/SW837_RPMI_LiquidOverlay-Microchip_2000cells_96h_B3_T3_10x.tiff,96,2000,168761.0,1595.1067811865476,0.18413224641388393,0.9827684602841835,0.7543638501115268,463.54414979487206,468.2091902877766,460.2035052365916,0.8334939110506804
SW837_RPMI_LiquidOverlay-Microchip_2000cells_24h_B2_T7_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,2000cells,24h,B2,T7,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/2000_Cells/SW837_RPMI_LiquidOverlay-Microchip_2000cells_24h_B2_T7_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/2000_Cells/SW837_RPMI_LiquidOverlay-Microchip_2000cells_24h_B2_T7_10x.tiff,24,2000,230415.0,1979.876333808248,0.45065697486254275,0.9529313967145858,0.7193230561747241,541.6396308433796,580.5033793636164,518.213741387423,0.7386598329035818
SW837_RPMI_LiquidOverlay-Microchip_2000cells_96h_B1_T5_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,2000cells,96h,B1,T5,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/2000_Cells/SW837_RPMI_LiquidOverlay-Microchip_2000cells_96h_B1_T5_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/2000_Cells/SW837_RPMI_LiquidOverlay-Microchip_2000cells_96h_B1_T5_10x.tiff,96,2000,165665.0,1582.0357133746818,0.33247283571401914,0.97808439162342,0.7887307179584842,459.2724999154105,473.5016412763806,446.56547376773767,0.8317792126153373
SW837_RPMI_LiquidOverlay-Microchip_2000cells_24h_B2_T4_10x.ome.tiff,LeicaDMi1_Images,SW837,RPMI,LiquidOverlay-Microchip,2000cells,24h,B2,T4,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-RPMI/2000_Cells/SW837_RPMI_LiquidOverlay-Microchip_2000cells_24h_B2_T4_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-RPMI/2000_Cells/SW837_RPMI_LiquidOverlay-Microchip_2000cells_24h_B2_T4_10x.tiff,24,2000,196251.0,1882.6946596652272,0.8011364658565042,0.932583468765147,0.6110311974593686,499.8745181481253,651.636453108057,389.99250195035165,0.69576401138066
